doc_id,chunk_id,text,source
10,304,"People experiencing this present with new, usually subacute, neurological symptoms that are associated with a breakthrough of HIV replication within the CNS compartment, despite relative plasma HIV RNA suppression. In this case, cerebrospinal fluid (CSF) HIV RNA shows higher concentrations than in plasma.89-91 Clinical evaluation frequently shows abnormalities on magnetic resonance imaging (MRI) and abnormal CSF findings with characteristic lymphocytic pleocytosis.92 In most (though not all) people, drug-resistant CSF virus is evident.93 Consensus among experts is that this “neurosymptomatic” form of CNS viral escape should be treated through optimization of ARV regimens based on drug-resistance testing results if available (CIII).94 Although drug-resistance testing of HIV in CSF can be used to guide changes in the ARV regimen, according to the principles outlined above for plasma HIV RNA resistance, such testing typically needs to be conducted in a research setting.",10-antiretroguide.pdf
10,305,"If CSF HIV drug- resistance testing is not available, the regimen may be changed based on the person’s treatment history or on predicted drug penetration into the CNS (CIII).95-98 This “neurosymptomatic” CNS viral escape should be distinguished from “neuroasymptomatic” escape, defined as— • The incidental detection of asymptomatic and mild CSF HIV RNA elevation, which is similar to plasma viral blips in that it is usually transient with low levels of CSF HIV RNA and has been associated with PI-based regimens99-101; or • A transient increase in CSF HIV RNA that is related to other CNS infections that can induce a brief increase in CSF HIV RNA (e.g., herpes zoster).102 There is not clear evidence to support a change in an ARV regimen for incidentally detected “neuroasymptomatic” escape, although careful clinical review and follow-up of each person with this condition are recommended to monitor for the emergence of neurologic symptoms or systemic viremia.94 There does not appear to be an association between these asymptomatic CSF HIV RNA elevations and the relatively common chronic, usually mild, neurocognitive impairment in people with HIV who show no evidence of CNS viral breakthrough.103 Neurological Symptoms in People With HIV on Antiretroviral Therapy Evidence is currently not available to support empiric intensification or switch of ARV regimens in people on systemically suppressive ART with mild neurological and/or cognitive symptoms who do not have documented CSF escape. Such individuals should be referred for neurological evaluation to determine if further evaluation is indicated. This may include blood laboratory testing, lumbar puncture, neuropsychological testing, and MRI to evaluate for CSF escape, as well as other causes of neurological symptoms.",10-antiretroguide.pdf
10,306,"Such individuals should be referred for neurological evaluation to determine if further evaluation is indicated. This may include blood laboratory testing, lumbar puncture, neuropsychological testing, and MRI to evaluate for CSF escape, as well as other causes of neurological symptoms. A recent multinational randomized, double-blinded, placebo-controlled trial randomized 191 ART-experienced participants—with cognitive impairment and suppressed plasma HIV RNA level and not taking an INSTI—to one of three arms: dual placebo, addition of DTG plus placebo, or DTG plus MVC. Compared with placebo, ART intensification with DTG or DTG plus MVC did not alter neuropsychological performance or depressive symptoms over time in participants with cognitive impairment.104

Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-22 References 1. Kieffer TL, Finucane MM, Nettles RE, et al. Genotypic analysis of HIV-1 drug resistance at the limit of detection: virus production without evolution in treated adults with undetectable HIV loads. J Infect Dis. 2004;189(8):1452-1465. Available at: https://pubmed.ncbi.nlm.nih.gov/15073683. 2. Nettles RE, Kieffer TL, Kwon P, et al. Intermittent HIV-1 viremia (blips) and drug resistance in patients receiving HAART. JAMA. 2005;293(7):817-829. Available at: https://pubmed.ncbi.nlm.nih.gov/15713771. 3. Lima V, Harrigan R, Montaner JS. Increased reporting of detectable plasma HIV-1 RNA levels at the critical threshold of 50 copies per milliliter with the Taqman assay in comparison to the Amplicor assay. J Acquir Immune Defic Syndr. 2009;51(1):3-6. Available at: https://pubmed.ncbi.nlm.nih.gov/19247185. 4. Gatanaga H, Tsukada K, Honda H, et al. Detection of HIV type 1 load by the Roche Cobas TaqMan assay in patients with viral loads previously undetectable by the Roche Cobas Amplicor Monitor. Clin Infect Dis. 2009;48(2):260-262. Available at: https://pubmed.ncbi.nlm.nih.gov/19113986. 5. Willig JH, Nevin CR, Raper JL, et al. Cost ramifications of increased reporting of detectable plasma HIV-1 RNA levels by the Roche COBAS AmpliPrep/COBAS TaqMan HIV-1 version 1.0 viral load test.",10-antiretroguide.pdf
10,307,"Clin Infect Dis. 2009;48(2):260-262. Available at: https://pubmed.ncbi.nlm.nih.gov/19113986. 5. Willig JH, Nevin CR, Raper JL, et al. Cost ramifications of increased reporting of detectable plasma HIV-1 RNA levels by the Roche COBAS AmpliPrep/COBAS TaqMan HIV-1 version 1.0 viral load test. J Acquir Immune Defic Syndr. 2010;54(4):442-444. Available at: https://pubmed.ncbi.nlm.nih.gov/20611035. 6. Antiretroviral Therapy Cohort Collaboration. Impact of low-level viremia on clinical and virological outcomes in treated HIV-1-infected patients. AIDS. 2015;29(3):373-383. Available at: https://pubmed.ncbi.nlm.nih.gov/25686685. 7. Boillat-Blanco N, Darling KE, Schoni-Affolter F, et al. Virological outcome and management of persistent low-level viraemia in HIV-1-infected patients: 11 years of the Swiss HIV Cohort Study. Antivir Ther. 2014. Available at: https://pubmed.ncbi.nlm.nih.gov/24964403. 8. Esber A, Polyak C, Kiweewa F, et al. Persistent low-level viremia predicts subsequent virologic failure: is it time to change the third 90? Clin Infect Dis. 2019;69(5):805-812. Available at: https://pubmed.ncbi.nlm.nih.gov/30462188. 9. Eron JJ, Cooper DA, Steigbigel RT, et al. Efficacy and safety of raltegravir for treatment of HIV for 5 years in the BENCHMRK studies: final results of two randomised, placebo- controlled trials. Lancet Infect Dis. 2013;13(7):587-596. Available at: https://pubmed.ncbi.nlm.nih.gov/23664333. 10. Taiwo B, Gallien S, Aga E, et al. Antiretroviral drug resistance in HIV-1-infected patients experiencing persistent low-level viremia during first-line therapy. J Infect Dis. 2011;204(4):515-520. Available at: https://pubmed.ncbi.nlm.nih.gov/21791652. 11. Ganesan A, Hsieh HC, Chu X, et al. Low level viremia is associated with serious non-AIDS events in people with HIV. Open Forum Infect Dis. 2024;11(4):ofae147. Available at: https://pubmed.ncbi.nlm.nih.gov/38628953. 12. Aleman S, Soderbarg K, Visco-Comandini U, Sitbon G, Sonnerborg A. Drug resistance at low viraemia in HIV-1-infected patients with antiretroviral combination therapy. AIDS. 2002;16(7):1039-1044. Available at: https://pubmed.ncbi.nlm.nih.gov/11953470. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-23 13. Karlsson AC, Younger SR, Martin JN, et al. Immunologic and virologic evolution during periods of intermittent and persistent low-level viremia. AIDS. 2004;18(7):981-989.",10-antiretroguide.pdf
10,308,"AIDS. 2002;16(7):1039-1044. Available at: https://pubmed.ncbi.nlm.nih.gov/11953470. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-23 13. Karlsson AC, Younger SR, Martin JN, et al. Immunologic and virologic evolution during periods of intermittent and persistent low-level viremia. AIDS. 2004;18(7):981-989. Available at: https://pubmed.ncbi.nlm.nih.gov/15096800. 14. d'Arminio Monforte A, Lepri AC, Rezza G, et al. Insights into the reasons for discontinuation of the first highly active antiretroviral therapy (HAART) regimen in a cohort of antiretroviral naive patients. I.CO.N.A. Study Group. Italian Cohort of Antiretroviral-Naive Patients. AIDS. 2000;14(5):499-507. Available at: https://pubmed.ncbi.nlm.nih.gov/10780712. 15. Mocroft A, Youle M, Moore A, et al. Reasons for modification and discontinuation of antiretrovirals: results from a single treatment centre. AIDS. 2001;15(2):185-194. Available at: https://pubmed.ncbi.nlm.nih.gov/11216926. 16. Choudhary MC, Mellors JW. The transformation of HIV therapy: one pill once a day. Antivir Ther. 2022;27(2):13596535211062396. Available at: https://pubmed.ncbi.nlm.nih.gov/35492017. 17. Bowe ZG, Shanmugam S, Hall-Thomsen H, Gubernick SI. The landscape and market for HIV therapies. Nat Rev Drug Discov. 2024;23(5):334-335. Available at: https://pubmed.ncbi.nlm.nih.gov/38102501. 18. Flexner C. Modern human immunodeficiency virus therapy: progress and prospects. Clin Pharmacol Ther. 2019;105(1):61-70. Available at: https://pubmed.ncbi.nlm.nih.gov/30411787. 19. Cooper DA, Steigbigel RT, Gatell JM, et al. Subgroup and resistance analyses of raltegravir for resistant HIV-1 infection. N Engl J Med. 2008;359(4):355-365. Available at: https://pubmed.ncbi.nlm.nih.gov/18650513. 20. Lazzarin A, Clotet B, Cooper D, et al. Efficacy of enfuvirtide in patients infected with drug- resistant HIV-1 in Europe and Australia. N Engl J Med. 2003;348(22):2186-2195. Available at: https://pubmed.ncbi.nlm.nih.gov/12773645 21. Lalezari JP, Henry K, O’Hearn M, et al. Enfuvirtide, an HIV-1 fusion inhibitor, for drug- resistant HIV infection in North and South America. N Engl J Med. 2003;348(22):2175-2185. Available at: https://pubmed.ncbi.nlm.nih.gov/12637625. 22. Reynes J, Arasteh K, Clotet B, et al. TORO: ninety-six-week virologic and immunologic response and safety evaluation of enfuvirtide with an optimized background of antiretrovirals. AIDS Patient Care STDS.",10-antiretroguide.pdf
10,309,"N Engl J Med. 2003;348(22):2175-2185. Available at: https://pubmed.ncbi.nlm.nih.gov/12637625. 22. Reynes J, Arasteh K, Clotet B, et al. TORO: ninety-six-week virologic and immunologic response and safety evaluation of enfuvirtide with an optimized background of antiretrovirals. AIDS Patient Care STDS. 2007;21(8):533-543. Available at: https://pubmed.ncbi.nlm.nih.gov/17711378. 23. Clotet B, Bellos N, Molina JM, et al. Efficacy and safety of darunavir-ritonavir at week 48 in treatment-experienced patients with HIV-1 infection in POWER 1 and 2: a pooled subgroup analysis of data from two randomised trials. Lancet. 2007;369(9568):1169-1178. Available at: https://pubmed.ncbi.nlm.nih.gov/17416261. 24. Steigbigel RT, Cooper DA, Kumar PN, et al. Raltegravir with optimized background therapy for resistant HIV-1 infection. N Engl J Med. 2008;359(4):339-354. Available at: https://pubmed.ncbi.nlm.nih.gov/18650512. 25. Katlama C, Haubrich R, Lalezari J, et al. Efficacy and safety of etravirine in treatment- experienced, HIV-1 patients: pooled 48 week analysis of two randomized, controlled trials. AIDS. 2009;23(17):2289-2300. Available at: https://pubmed.ncbi.nlm.nih.gov/19710593. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-24 26. Gulick RM, Lalezari J, Goodrich J, et al. Maraviroc for previously treated patients with R5 HIV-1 infection. N Engl J Med. 2008;359(14):1429-1441. Available at: https://pubmed.ncbi.nlm.nih.gov/18832244. 27. Fatkenheuer G, Nelson M, Lazzarin A, et al. Subgroup analyses of maraviroc in previously treated R5 HIV-1 infection. N Engl J Med. 2008;359(14):1442-1455. Available at: https://pubmed.ncbi.nlm.nih.gov/18832245. 28. Cahn P, Pozniak AL, Mingrone H, et al. Dolutegravir versus raltegravir in antiretroviral- experienced, integrase-inhibitor-naive adults with HIV: week 48 results from the randomised, double-blind, non-inferiority SAILING study. Lancet. 2013;382(9893):700-708. Available at: https://pubmed.ncbi.nlm.nih.gov/23830355. 29. Hicks CB, Cahn P, Cooper DA, et al.",10-antiretroguide.pdf
10,310,"2008;359(14):1442-1455. Available at: https://pubmed.ncbi.nlm.nih.gov/18832245. 28. Cahn P, Pozniak AL, Mingrone H, et al. Dolutegravir versus raltegravir in antiretroviral- experienced, integrase-inhibitor-naive adults with HIV: week 48 results from the randomised, double-blind, non-inferiority SAILING study. Lancet. 2013;382(9893):700-708. Available at: https://pubmed.ncbi.nlm.nih.gov/23830355. 29. Hicks CB, Cahn P, Cooper DA, et al. Durable efficacy of tipranavir-ritonavir in combination with an optimised background regimen of antiretroviral drugs for treatment-experienced HIV- 1-infected patients at 48 weeks in the Randomized Evaluation of Strategic Intervention in multi-drug reSistant patients with Tipranavir (RESIST) studies: an analysis of combined data from two randomised open-label trials. Lancet. 2006;368(9534):466-475. Available at: https://pubmed.ncbi.nlm.nih.gov/16890833. 30. Molina JM, Lamarca A, Andrade-Villanueva J, et al. Efficacy and safety of once daily elvitegravir versus twice daily raltegravir in treatment-experienced patients with HIV-1 receiving a ritonavir-boosted protease inhibitor: randomised, double-blind, phase 3, non- inferiority study. Lancet Infect Dis. 2012;12(1):27-35. Available at: https://pubmed.ncbi.nlm.nih.gov/22015077. 31. Reece R, Delong A, Matthew D, Tashima K, Kantor R. Accumulated pre-switch resistance to more recently introduced one-pill-once-a-day antiretroviral regimens impacts HIV-1 virologic outcome. J Clin Virol. 2018;105:11-17. Available at: https://pubmed.ncbi.nlm.nih.gov/29807234. 32. Lawrence J, Mayers DL, Hullsiek KH, et al. Structured treatment interruption in patients with multidrug-resistant human immunodeficiency virus. N Engl J Med. 2003;349(9):837-846. Available at: https://pubmed.ncbi.nlm.nih.gov/12944569. 33. Deeks SG, Wrin T, Liegler T, et al. Virologic and immunologic consequences of discontinuing combination antiretroviral-drug therapy in HIV-infected patients with detectable viremia. N Engl J Med. 2001;344(7):472-480. Available at: https://pubmed.ncbi.nlm.nih.gov/11172188. 34. Paredes R, Lalama CM, Ribaudo HJ, et al. Pre-existing minority drug-resistant HIV-1 variants, adherence, and risk of antiretroviral treatment failure. J Infect Dis. 2010;201(5):662- 671. Available at: https://pubmed.ncbi.nlm.nih.gov/20102271. 35. Kantor R, Smeaton L, Vardhanabhuti S, et al. Pretreatment HIV drug resistance and HIV-1 subtype C are independently associated with virologic failure: results from the multinational PEARLS (ACTG A5175) clinical trial. Clin Infect Dis. 2015;60(10):1541-1549.",10-antiretroguide.pdf
10,311,"J Infect Dis. 2010;201(5):662- 671. Available at: https://pubmed.ncbi.nlm.nih.gov/20102271. 35. Kantor R, Smeaton L, Vardhanabhuti S, et al. Pretreatment HIV drug resistance and HIV-1 subtype C are independently associated with virologic failure: results from the multinational PEARLS (ACTG A5175) clinical trial. Clin Infect Dis. 2015;60(10):1541-1549. Available at: https://www.ncbi.nlm.nih.gov/pubmed/25681380. 36. Aboud M, Kaplan R, Lombaard J, et al. Dolutegravir versus ritonavir-boosted lopinavir both with dual nucleoside reverse transcriptase inhibitor therapy in adults with HIV-1 infection in whom first-line therapy has failed (DAWNING): an open-label, non-inferiority, phase 3b trial. Lancet Infect Dis. 2019;19(3):253-264. Available at: https://pubmed.ncbi.nlm.nih.gov/30732940. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-25 37. Paton NI, Kityo C, Hoppe A, et al. Assessment of second-line antiretroviral regimens for HIV therapy in Africa. N Engl J Med. 2014;371(3):234-247. Available at: https://pubmed.ncbi.nlm.nih.gov/25014688. 38. Paton NI, Kityo C, Thompson J, Nankya I, Bagenda L, Hoppe A. Nucleoside reverse- transcriptase inhibitor cross-resistance and outcomes from second-line antiretroviral therapy in the public health approach: an observational analysis within the randomised, open-label, EARNEST trial. Lancet. 2017;4(8):E341-E348. Available at: https://www.thelancet.com/journals/lanhiv/article/PIIS2352-3018(17)30065-6/fulltext. 39. La Rosa AM, Harrison LJ, Taiwo B, et al. Raltegravir in second-line antiretroviral therapy in resource-limited settings (SELECT): a randomised, phase 3, non-inferiority study. Lancet HIV. 2016;3(6):e247-258. Available at: https://pubmed.ncbi.nlm.nih.gov/27240787 40. Boyd MA, Kumarasamy N, Moore CL, et al. Ritonavir-boosted lopinavir plus nucleoside or nucleotide reverse transcriptase inhibitors versus ritonavir-boosted lopinavir plus raltegravir for treatment of HIV-1 infection in adults with virological failure of a standard first-line ART regimen (SECOND-LINE): a randomised, open-label, non-inferiority study. Lancet. 2013;381(9883):2091-2099. Available at: https://pubmed.ncbi.nlm.nih.gov/23769235/. 41. D2EFT Study Group. Dolutegravir plus boosted darunavir versus recommended standard-of- care antiretroviral regimens in people with HIV-1 for whom recommended first-line non- nucleoside reverse transcriptase inhibitor therapy has failed (D(2)EFT): an open-label, randomised, phase 3b/4 trial. Lancet HIV. 2024.",10-antiretroguide.pdf
10,312,"Lancet. 2013;381(9883):2091-2099. Available at: https://pubmed.ncbi.nlm.nih.gov/23769235/. 41. D2EFT Study Group. Dolutegravir plus boosted darunavir versus recommended standard-of- care antiretroviral regimens in people with HIV-1 for whom recommended first-line non- nucleoside reverse transcriptase inhibitor therapy has failed (D(2)EFT): an open-label, randomised, phase 3b/4 trial. Lancet HIV. 2024. Available at: https://pubmed.ncbi.nlm.nih.gov/38788744/. 42. Paton NI, Musaazi J, Kityo C, et al. Dolutegravir or darunavir in combination with zidovudine or tenofovir to treat HIV. N Engl J Med. 2021;385(4):330-341. Available at: https://www.nejm.org/doi/full/10.1056/NEJMoa2101609. 43. Paton NI, Musaazi J, Kityo C, et al. Efficacy and safety of dolutegravir or darunavir in combination with lamivudine plus either zidovudine or tenofovir for second-line treatment of HIV infection (NADIA): week 96 results from a prospective, multicentre, open-label, factorial, randomised, non-inferiority trial. Lancet HIV. 2022;9(6):e381-e393. Available at: https://pubmed.ncbi.nlm.nih.gov/35460601. 44. Food and Drug Administration. Tivicay [package insert]. 2020. https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/204790s029,213983s001lbl.pdf. 45. Food and Drug Administration. Prezista [package insert]. 2017. https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/021976s059,202895s029lbl.pdf. 46. Food and Drug Administration. KALETRA [package insert]. 2019. https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/021251s059,021906s054lbl.pdf. 47. Deeks SG, Hoh R, Neilands TB, et al. Interruption of treatment with individual therapeutic drug classes in adults with multidrug-resistant HIV-1 infection. J Infect Dis. 2005;192(9):1537-1544. Available at: https://pubmed.ncbi.nlm.nih.gov/16206068. 48. Deeks SG, Lu J, Hoh R, et al. Interruption of enfuvirtide in HIV-1 infected adults with incomplete viral suppression on an enfuvirtide-based regimen. J Infect Dis. 2007;195(3):387- 391. Available at: https://pubmed.ncbi.nlm.nih.gov/17205477. 49. Wirden M, Simon A, Schneider L, et al. Raltegravir has no residual antiviral activity in vivo against HIV-1 with resistance-associated mutations to this drug. J Antimicrob Chemother. 2009;64(5):1087-1090. Available at: https://pubmed.ncbi.nlm.nih.gov/19717396. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-26 50. Gandhi M, Hickey M, Imbert E, et al. Demonstration project of long-acting antiretroviral therapy in a diverse population of people with HIV. Ann Intern Med. 2023;176(7):969-974. Available at: https://pubmed.ncbi.nlm.nih.gov/37399555. 51.",10-antiretroguide.pdf
10,313,"2009;64(5):1087-1090. Available at: https://pubmed.ncbi.nlm.nih.gov/19717396. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-26 50. Gandhi M, Hickey M, Imbert E, et al. Demonstration project of long-acting antiretroviral therapy in a diverse population of people with HIV. Ann Intern Med. 2023;176(7):969-974. Available at: https://pubmed.ncbi.nlm.nih.gov/37399555. 51. Brock JB, Herrington P, Hickman M, Hickman A. Long-acting injectable cabotegravir/rilpivirine effective in a small patient cohort with virologic failure on oral antiretroviral therapy. Clin Infect Dis. 2024;78(1):122-124. Available at: https://pubmed.ncbi.nlm.nih.gov/37740255. 52. Mehtani NJ, Strough A, Strieff S, et al. Feasibility of implementing a low-barrier long-acting injectable antiretroviral program for HIV treatment and prevention for people experiencing homelessness. J Acquir Immune Defic Syndr. 2024;96(1):61-67. Available at: https://pubmed.ncbi.nlm.nih.gov/38346426. 53. Fletcher L, Burrowes S, Sabin LL, et al. Long-acting injectable ART in practice: a mixed methods implementation study assessing the feasibility of using LAI ART in high risk populations and at alternative low barrier care sites. AIDS Patient Care STDS. 2024;38(5):221-229. Available at: https://pubmed.ncbi.nlm.nih.gov/38656905. 54. Hosseinipour MC, van Oosterhout JJ, Weigel R, et al. The public health approach to identify antiretroviral therapy failure: high-level nucleoside reverse transcriptase inhibitor resistance among Malawians failing first-line antiretroviral therapy. AIDS. 2009;23(9):1127-1134. Available at: https://pubmed.ncbi.nlm.nih.gov/19417582. 55. Castagna A, Maggiolo F, Penco G, et al. Dolutegravir in antiretroviral-experienced patients with raltegravir- and/or elvitegravir-resistant HIV-1: 24-week results of the phase III VIKING-3 study. J Infect Dis. 2014. Available at: https://pubmed.ncbi.nlm.nih.gov/24446523. 56. Bunupuradah T, Chetchotisakd P, Ananworanich J, et al. A randomized comparison of second-line lopinavir/ritonavir monotherapy versus tenofovir/lamivudine/lopinavir/ritonavir in patients failing NNRTI regimens: the HIV STAR study. Antivir Ther. 2012;17(7):1351-1361. Available at: https://pubmed.ncbi.nlm.nih.gov/23075703. 57. Capetti AF, De Socio GV, Cossu MV, et al. Durability of dolutegravir plus boosted darunavir as salvage or simplification of salvage regimens in HIV-1 infected, highly treatment- experienced subjects. HIV Clin Trials. 2018;19(6):242-248. Available at: https://pubmed.ncbi.nlm.nih.gov/30890064.",10-antiretroguide.pdf
10,314,"Antivir Ther. 2012;17(7):1351-1361. Available at: https://pubmed.ncbi.nlm.nih.gov/23075703. 57. Capetti AF, De Socio GV, Cossu MV, et al. Durability of dolutegravir plus boosted darunavir as salvage or simplification of salvage regimens in HIV-1 infected, highly treatment- experienced subjects. HIV Clin Trials. 2018;19(6):242-248. Available at: https://pubmed.ncbi.nlm.nih.gov/30890064. 58. Lee YL, Lin KY, Cheng SH, et al. Dual therapy with dolutegravir plus boosted protease inhibitor as maintenance or salvage therapy in highly experienced people living with HIV. Int J Antimicrob Agents. 2021;58(3):106403. Available at: https://pubmed.ncbi.nlm.nih.gov/34289404. 59. Hawkins KL, Montague BT, Rowan SE, et al. Boosted darunavir and dolutegravir dual therapy among a cohort of highly treatment-experienced individuals. Antivir Ther. 2019;24(7):513-519. Available at: https://pubmed.ncbi.nlm.nih.gov/31538963. 60. Lathouwers E, De Meyer S, Dierynck I, et al. Virological characterization of patients failing darunavir/ritonavir or lopinavir/ritonavir treatment in the ARTEMIS study: 96-week analysis. Antivir Ther. 2011;16(1):99-108. Available at: https://pubmed.ncbi.nlm.nih.gov/21311113. 61. Stebbing J, Nathan B, Jones R, et al. Virological failure and subsequent resistance profiles in individuals exposed to atazanavir. AIDS. 2007;21(13):1826-1828. Available at: https://pubmed.ncbi.nlm.nih.gov/17690587. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-27 62. Zheng Y, Hughes MD, Lockman S, et al. Antiretroviral therapy and efficacy after virologic failure on first-line boosted protease inhibitor regimens. Clin Infect Dis. 2014;59(6):888-896. Available at: https://pubmed.ncbi.nlm.nih.gov/24842909. 63. White KL, Raffi F, Miller MD. Resistance analyses of integrase strand transfer inhibitors within phase 3 clinical trials of treatment-naive patients. Viruses. 2014;6(7):2858-2879. Available at: https://pubmed.ncbi.nlm.nih.gov/25054884. 64. Sax PE, Pozniak A, Montes ML, et al. Coformulated bictegravir, emtricitabine, and tenofovir alafenamide versus dolutegravir with emtricitabine and tenofovir alafenamide, for initial treatment of HIV-1 infection (GS-US-380-1490): a randomised, double-blind, multicentre, phase 3, non-inferiority trial. Lancet. 2017;390(10107):2073-2082. Available at: https://pubmed.ncbi.nlm.nih.gov/28867499. 65. Gallant J, Lazzarin A, Mills A, et al.",10-antiretroguide.pdf
10,315,"Sax PE, Pozniak A, Montes ML, et al. Coformulated bictegravir, emtricitabine, and tenofovir alafenamide versus dolutegravir with emtricitabine and tenofovir alafenamide, for initial treatment of HIV-1 infection (GS-US-380-1490): a randomised, double-blind, multicentre, phase 3, non-inferiority trial. Lancet. 2017;390(10107):2073-2082. Available at: https://pubmed.ncbi.nlm.nih.gov/28867499. 65. Gallant J, Lazzarin A, Mills A, et al. Bictegravir, emtricitabine, and tenofovir alafenamide versus dolutegravir, abacavir, and lamivudine for initial treatment of HIV-1 infection (GS-US- 380-1489): a double-blind, multicentre, phase 3, randomised controlled non-inferiority trial. Lancet. 2017;390(10107):2063-2072. Available at: https://pubmed.ncbi.nlm.nih.gov/28867497 66. van Wyk J, Orkin C, Rubio R, et al. Brief report: Durable suppression and low rate of virologic failure three years after switch to dolutegravir + rilpivirine two-drug regimen: 148- week results from the SWORD-1 and SWORD-2 randomized clinical trials. J Acquir Immune Defic Syndr. 2020;85(3):325-330. Available at: https://pubmed.ncbi.nlm.nih.gov/32675772. 67. Food and Drug Administration. Cabenuva [package insert]. 2022. https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212888s005s006lbl.pdf. 68. De Luca A, Dunn D, Zazzi M, et al. Declining prevalence of HIV-1 drug resistance in antiretroviral treatment-exposed individuals in Western Europe. J Infect Dis. 2013;207(8):1216-1220. Available at: https://pubmed.ncbi.nlm.nih.gov/23315324. 69. Paquet AC, Solberg OD, Napolitano LA, et al. A decade of HIV-1 drug resistance in the United States: trends and characteristics in a large protease/reverse transcriptase and co- receptor tropism database from 2003 to 2012. Antivir Ther. 2014;19(4):435-441. Available at: https://pubmed.ncbi.nlm.nih.gov/24518099. 70. Murray JS, Elashoff MR, Iacono-Connors LC, Cvetkovich TA, Struble KA. The use of plasma HIV RNA as a study endpoint in efficacy trials of antiretroviral drugs. AIDS. 1999;13(7):797- 804. Available at: https://pubmed.ncbi.nlm.nih.gov/10357378. 71. Miller V, Sabin C, Hertogs K, et al. Virological and immunological effects of treatment interruptions in HIV-1 infected patients with treatment failure. AIDS. 2000;14(18):2857-2867. Available at: https://pubmed.ncbi.nlm.nih.gov/11153667. 72. Ledergerber B, Lundgren JD, Walker AS, et al.",10-antiretroguide.pdf
10,316,"AIDS. 1999;13(7):797- 804. Available at: https://pubmed.ncbi.nlm.nih.gov/10357378. 71. Miller V, Sabin C, Hertogs K, et al. Virological and immunological effects of treatment interruptions in HIV-1 infected patients with treatment failure. AIDS. 2000;14(18):2857-2867. Available at: https://pubmed.ncbi.nlm.nih.gov/11153667. 72. Ledergerber B, Lundgren JD, Walker AS, et al. Predictors of trend in CD4-positive T-cell count and mortality among HIV-1-infected individuals with virological failure to all three antiretroviral-drug classes. Lancet. 2004;364(9428):51-62. Available at: https://pubmed.ncbi.nlm.nih.gov/15234856. 73. Raffanti SP, Fusco JS, Sherrill BH, et al. Effect of persistent moderate viremia on disease progression during HIV therapy. J Acquir Immune Defic Syndr. 2004;37(1):1147-1154. Available at: https://pubmed.ncbi.nlm.nih.gov/15319674 74. Food and Drug Administration. Trogarzo [package insert]. 2018. https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761065lbl.pdf. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV H-28 75. Food and Drug Administration. RUKOBIA [package insert]. 2020. https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212950s000lbl.pdf. 76. Food and Drug Administration. SUNLENCA [package insert]. 2022. https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/215973s000lbl.pdf. 77. Emu B, Fessel J, Schrader S, et al. Phase 3 study of ibalizumab for multidrug-resistant HIV- 1. N Engl J Med. 2018;379(7):645-654. Available at: https://pubmed.ncbi.nlm.nih.gov/30110589. 78. Emu B, Fessel WJ, Schrader S, et al. Forty-eight-week safety and efficacy on-treatment analysis of Ibalizumab in patients with multi-drug resistant HIV-1. Open Forum Infect Dis. 2017 Oct 4;4(Suppl 1):S38-39. Available at: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5632088. 79. Kozal M, Aberg J, Pialoux G, et al. Fostemsavir in adults with multidrug-resistant HIV-1 infection. N Engl J Med. 2020;382(13):1232-1243. Available at: https://pubmed.ncbi.nlm.nih.gov/32212519. 80. Lataillade M, Lalezari JP, Kozal M, et al. Safety and efficacy of the HIV-1 attachment inhibitor prodrug fostemsavir in heavily treatment-experienced individuals: week 96 results of the phase 3 BRIGHTE study. Lancet HIV. 2020;7(11):e740-e751. Available at: https://pubmed.ncbi.nlm.nih.gov/33128903. 81. Segal-Maurer S, DeJesus E, Stellbrink HJ, et al. Capsid inhibition with lenacapavir in multidrug-resistant HIV-1 infection. N Engl J Med. 2022;386(19):1793-1803. Available at: https://pubmed.ncbi.nlm.nih.gov/35544387. 82. Margot NA, Naik V, VanderVeen L, et al.",10-antiretroguide.pdf
